PrimaryKey,DateUpdated,ProcuringAgencyOrganisation,ProjectName,ProjectShortDescription,ParentProjectID,ProjectStatus,FundingStatus,ProcurementType,ProcurementMethod,ProjectRegion,ProjectCityTown,ProjectSuburb,ProjectSector,EstimatedProjectValueRange,EstimatedQuarterBusinessCaseStart,EstimatedQuarterBusinessCaseCompletion,EstimatedQuarterProcurementStart,EstimatedQuarterProcurementCompletion,EstimatedQuarterConstructionStart,EstimatedQuarterConstructionCompletion,EstimatedQuarterProjectRangeStart,EstimatedQuarterProjectRangeCompletion,ProjectInfoURL,EstimatedProjectValueNote,Contact,Latitude,Longitude
IP008764,13/09/2023,Waimakariri District Council,Northeast Rangiora Supply Main.,New 375mm and 300mm PVC main from King Street along Blackett Street to East Belt  then through future link road in Northeast Rangiora development area (RA33).,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,1 - 5 Million,,,,,,,2024-Q3,2025-Q2,,,,,
IP008969,13/09/2023,Waimakariri District Council,East Belt Booster Main Stage 1.,New 150mm PVC main from Coldstream Road along East Belt south for 215m.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2024-Q3,2025-Q2,,,,,
IP008970,13/09/2023,Waimakariri District Council,Ayers Street Surface Pump Upgrade 2.,One new Surface Pump at Ayers Street Headworks capable of 100L/s at 480 kPa  to be placed in the 5th pump position.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2039-Q3,2040-Q2,,,,,
IP008971,13/09/2023,Waimakariri District Council,South Belt Surface Pump Upgrade.,One new Surface Pump at South Belt Headworks capable of 100L/s at 595 kPa  to be placed in the 5th pump position.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2054-Q3,2055-Q2,,,,,
IP008765,13/09/2023,Waimakariri District Council,East Belt Booster Main Stage 2.,New 150mm and 200mm PVC main along East Belt from 215m south of Coldstream to Keir Street.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2024-Q3,2025-Q2,,,,,
IP008766,13/09/2023,Waimakariri District Council,Rangiora Reservoir Upgrade.,New 4500m3 reservoir at either South Belt or Ayers Street to add to the existing 4500m3 reservoirs.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,1 - 5 Million,,,,,,,2064-Q3,2065-Q2,,,,,
IP008767,13/09/2023,Waimakariri District Council,Peraki Street Source Upgrade.,Increase source flow at Peraki Street by 70 L/s.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2035-Q3,2036-Q2,,,,,
IP008972,13/09/2023,Waimakariri District Council,West Kaiapoi Supply Main stage 2.,New 355mm PE main along Peraki Street to Fuller Street. Replaces existing 250mm dia. AC main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2029-Q3,2030-Q2,,,,,
IP008973,13/09/2023,Waimakariri District Council,Peraki Street Surface Pump Upgrade.,One new Surface Pump at Peraki Street Headworks capable of 85 L/s at 470 kPa replacing existing jockey pump.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2036-Q3,2037-Q2,,,,,
IP008974,13/09/2023,Waimakariri District Council,Darnley Square Surface Pump Upgrade.,One new surface pump at Darnley Square capable of 85 L/s at 490 kPa. Replacing existing Jockey Pump.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2028-Q3,2029-Q2,,,,,
IP008975,13/09/2023,Waimakariri District Council,Additional Equestrian Source Well.,New well to be commissioned in the equestrian well field  EQ4.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2025-Q3,2026-Q2,,,,,
IP008976,13/09/2023,Waimakariri District Council,Rangiora Woodend Road Booster Main Stage 2.,New 250mm dia. PE booster main from School Road to Main North Road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2034-Q3,2035-Q2,,,,,
IP008977,13/09/2023,Waimakariri District Council,Chinnerys Road Main Upgrade.,New 125mm and 180mm dia. PE mains along Chinnerys and Woodglen Roads.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2041-Q3,2042-Q2,,,,,
IP008978,13/09/2023,Waimakariri District Council,Fixed Generator at EQ1 and EQ2 Wells.,New Generator at the EQ1 and EQ2 bores.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2035-Q3,2036-Q2,,,,,
IP008979,13/09/2023,Waimakariri District Council,Chinnerys Road Surface Pump Upgrade 2.,Two new Surface Pumps at Chinnerys Road each capable of 73 L/s at 520kPa to replace two existing pumps.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2049-Q3,2050-Q2,,,,,
IP008980,13/09/2023,Waimakariri District Council,Main North Road Main Upgrade 2.,New 180 mm dia. PE trunk main along main North Road from Woodend to Parsonage Road  to replace the existing 100mm main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2039-Q3,2040-Q2,,,,,
IP008981,13/09/2023,Waimakariri District Council,Pegasus to Woodend Transfer Pumps Upgrade.,Three new transfer pumps to transfer treated water from the Pegasus WTP to the Chinnerys Road headworks.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2036-Q3,2037-Q2,,,,,
IP008768,13/09/2023,Waimakariri District Council,Chinnerys Road Reservoir Upgrade 1.,New 2000m3 reservoir at Chinneys Road to supplement the existing reservoirs.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,1 - 5 Million,,,,,,,2032-Q3,2033-Q2,,,,,
IP008982,13/09/2023,Waimakariri District Council,Pegasus Surface Pump Upgrade 1.,Two new surface pumps at Pegasus each capable of 33 L/s at 480 kPa to replace two existing jockey pumps.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2025-Q3,2026-Q2,,,,,
IP008769,13/09/2023,Waimakariri District Council,Woodside Road Supply Main.,New 300mm supply main along Woodside Road from the Gammans Creek Reservoir to the intersection with Depot Road  to replace the existing 200mm dia. main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,1 - 5 Million,,,,,,,2034-Q3,2035-Q2,,,,,
IP008983,13/09/2023,Waimakariri District Council,Park Avenue Main Upgrade.,New 150mm supply main along Park Avenue from Main Street to Weka Street  to replace the existing 100mm dia. main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2031-Q3,2032-Q2,,,,,
IP008770,13/09/2023,Waimakariri District Council,Main Street Trunk Main Upgrade.,New 200mm supply main along Main Street from Woodside Road to Rata Street  to replace the existing 150mm dia. main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2028-Q3,2029-Q2,,,,,
IP008984,13/09/2023,Waimakariri District Council,Bay Road Supply Main Upgrade.,New 300mm supply main along Bay Road from just north of Wilsons Road to Church Street  to replace the existing 200mm dia. main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2045-Q3,2046-Q2,,,,,
IP008985,13/09/2023,Waimakariri District Council,Commerical Road Main Upgrade.,New 150mm supply main along Commercial Road  connecting into the existing 150mm dia. Main along Commercial Road. To replace the existing 100mm dia. mains.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2035-Q3,2036-Q2,,,,,
IP008986,13/09/2023,Waimakariri District Council,Oxford Future Reservoir Upgrade.,A new 500m3 reservoir in the Oxford Urban/No 2 schemes to supplement the existing reservoirs.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2069-Q3,2070-Q2,,,,,
IP008987,13/09/2023,Waimakariri District Council,German Road Booster Main.,New 63mm MDPE main along German Road outside 939 German Road linking sections of existing 63mm main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2028-Q3,2029-Q2,,,,,
IP008988,13/09/2023,Waimakariri District Council,Starvation Hill Upgrade.,New 63mm MDPE main along Horns Road from the end of the existing 63mm main on Horns Road to the existing main feeding Starvation Hill and replacing a section of the main feeding Starvation Hill.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2033-Q3,2034-Q2,,,,,
IP008989,13/09/2023,Waimakariri District Council,Warren / Harewood Road main upgrade.,New 63mm MDPE main along Warren Road and Harewood Road. From Oxford Road to the existing 63mm dia. Main on Harewood Road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2029-Q3,2030-Q2,,,,,
IP008990,13/09/2023,Waimakariri District Council,Starvation Hill Road Booster Main.,New 125mm PE main along Starvation Hill Road from McJarrows Road to Horns Road. Includes abandoning the section of the 32mm dia main through private property.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2042-Q3,2043-Q2,,,,,
IP008991,13/09/2023,Waimakariri District Council,Stubbs Road Booster Main Stage 2.,New 63mm MDPE main along Stubbs Road from the end of stage 1 to the intersection with the paper road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2050-Q3,2051-Q2,,,,,
IP008992,13/09/2023,Waimakariri District Council,Two Chain Road Extension.,New 100mm PVC main along Two Chain Road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2035-Q3,2036-Q2,,,,,
IP008993,13/09/2023,Waimakariri District Council,No 10 Road Northern Link Main.,New 63mm dia MDPE main along No 10 Road between the existing 50mm diameter mains (from 664 to 691 No. 10 road).,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2032-Q3,2033-Q2,,,,,
IP008994,13/09/2023,Waimakariri District Council,Mandeville Headworks Surface Pump Upgrade 2.,Install two new pumps at Mandeville headworks replacing existing 9 L/s pumps.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2030-Q3,2031-Q2,,,,,
IP008995,13/09/2023,Waimakariri District Council,Ashworths Road Main.,New 63mm dia. MDPE ring main along Ashworths Road  from Dawsons Road to Mill Road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2047-Q3,2048-Q2,,,,,
IP008771,13/09/2023,Waimakariri District Council,Mandeville Source Upgrade 2.,Develop an additional 25 L/s well and associated pipework.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2033-Q3,2034-Q2,,,,,
IP008996,13/09/2023,Waimakariri District Council,Ohoka Reservoir Upgrade.,Construct new 30m3 reservior at the Ohoka Water Headworks.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2031-Q3,2032-Q2,,,,,
IP008997,13/09/2023,Waimakariri District Council,Harmans Gorge Road Upgrade.,New 125mm and 63mm PE mains along Harmans Gorge Road from Ashworths Road to Depot Road and along Depot Road to Watsons Reserve Road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2029-Q3,2030-Q2,,,,,
IP008998,13/09/2023,Waimakariri District Council,Treatment Redundancy Upgrade.,Install additional treatment measures at the Oxford No 1 water headworks.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2035-Q3,2036-Q2,,,,,
IP008999,13/09/2023,Waimakariri District Council,Fixed Generator at McPhedrons Road Source.,New Generator at the McPhedrons Road Source.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2035-Q3,2036-Q2,,,,,
IP009000,13/09/2023,Waimakariri District Council,South Eyre Road Ring Main.,New 63mm PE ring main along South Eyre Road and Burnt Hill Road between the ends of the existing reticulation.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2039-Q3,2040-Q2,,,,,
IP008772,13/09/2023,Waimakariri District Council,View Hill Storage Upgrade.,New 500m3 reservoir at View Hill headworks to replace existing reservoir.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2034-Q3,2035-Q2,,,,,
IP009001,13/09/2023,Waimakariri District Council,West Eyreton Transfer Pumps Upgrade.,Install 3rd transfer pump at West Eyreton.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2042-Q3,2043-Q2,,,,,
IP009002,13/09/2023,Waimakariri District Council,Davis Road Pumpstation Upgrade 1.,Addition of a third surface pump at Davis Road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2042-Q3,2043-Q2,,,,,
IP009003,13/09/2023,Waimakariri District Council,Davis Road Trunk Main Upgrade 2.,New 150mm PVC main from Davis Road Pumpstation along Davis Road to Catherwoods Road to replace existing 80mm main.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2030-Q3,2031-Q2,,,,,
IP009004,13/09/2023,Waimakariri District Council,Hunters Glen Pump Upgrade.,Install new pumpset at Hunters Glen Pumpstation to provide for 2 pumps including one standby.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2036-Q3,2037-Q2,,,,,
IP009005,13/09/2023,Waimakariri District Council,Davis / Terrace Road Trunk Main.,New 125mm PE main from Catherwoods Road  along Davis Road to Terrace Road  then along Terrace Road to Mill Road.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2040-Q3,2041-Q2,,,,,
IP009006,13/09/2023,Waimakariri District Council,West Eyreton and Summerhill Reservoir Upgrade (Summerhill Share).,New 30m3 reservoir at the West Eyreton Headworks.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2060-Q3,2061-Q2,,,,,
IP009007,13/09/2023,Waimakariri District Council,Treatment Redundancy Upgrade.,Install additional treatment measures at the source.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2064-Q3,2065-Q2,,,,,
IP009008,13/09/2023,Waimakariri District Council,Fixed Generator at West Eyreton Headworks.,New Generator at the West Eyreton Headworks.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2064-Q3,2065-Q2,,,,,
IP008773,13/09/2023,Waimakariri District Council,Ohoka UV upgrade.,installation of UV treatment on Ohoka scheme.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2024-Q3,2025-Q2,,,,,
IP008774,13/09/2023,Waimakariri District Council,West Eyreton UV Installation.,UV installation at West Eyreton headworks.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2024-Q3,2025-Q2,,,,,
IP009010,13/09/2023,Waimakariri District Council,Kaiapoi Well Head Improvements.,upgrades to underground well heads in Kaiapoi either to better seal or raise above ground.,,In Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2028-Q3,2029-Q2,,,,,
IP009011,13/09/2023,Waimakariri District Council,Woodend Well Head Improvement.,raise of underground well head above ground  or better sealing of chamber and lid.,,In Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2028-Q3,2029-Q2,,,,,
IP009012,13/09/2023,Waimakariri District Council,Garrymere Backup Well.,Second well for Garrymere source to provide required level of redundancy to scheme.,,Early Planning,Funding Source Confirmed,To be determined,To be determined,Canterbury,,,Water,< 1 Million,,,,,,,2024-Q3,2025-Q2,,,,,
