"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"IP009326","Water - Resource Consents - ECAN (Application for Abstraction) - District Wide","Early planning","Funding source to be confirmed","Selective","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2028-07-01,2033-04-01,1735,0,3,77.72758,1.99759,77.72758,1.99759,0,0,-36.8563535911602,-274.75900665782,89.0668613276581
"IP009327","Water - Break Pressure Tank replacements - District Wide","In planning","Funding source confirmed","Selective","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-1013.74312579215,75.4271350701487
"IP009329","Water - Submersible pump renewal - District Wide","In planning","Funding source confirmed","Selective","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-1013.74312579215,75.4271350701487
"IP009330","Water - RTU renewal - District Wide","In planning","Funding source confirmed","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-1013.74312579215,75.4271350701487
"IP009331","Water - PLC renewal - District Wide","Early planning","Funding source confirmed","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2034-04-01,3196,1,3,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-36.8563535911602,-593.720882442158,83.1796540661862
"IP009332","Water - VSD renewal - District Wide","In planning","Funding source confirmed","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-1013.74312579215,75.4271350701487
"IP009338","Water - Drinking water standards upgrades - Cheviot","Under construction","Fully funded","Selective","Canterbury","Cheviot","Water","1 - 5 million",NA,NA,NA,NA,2023-07-01,2024-10-01,458,0,3,69.609,6.029285,69.83852,2.715554,0.329727477768691,-54.9605964886384,-36.8563535911602,125.300923877484,96.4509279101604
"IP009341","Water - Drinking water standards upgrades - Hurunui #1","Under construction","Fully funded","Open","Canterbury","Amberley","Water","1 - 5 million",NA,NA,NA,NA,2022-07-01,2024-10-01,823,0,3,68.588,7.301294,69.83852,2.715554,1.82323438502363,-62.807222938838,-36.8563535911602,11.8632786992864,94.3571637987752
"IP009342","Water - Drinking water standards upgrades - Kaiwara","Under construction","Fully funded","Selective","Canterbury","Amberley","Water","1 - 5 million",NA,NA,NA,NA,2024-07-01,2024-10-01,92,0,3,69.52124,3.42672,69.83852,2.715554,0.456378511085241,-20.7535485829014,-36.8563535911602,239.049357124663,98.5504283615768
"IP009347","Water - Drinking water standards upgrades - Waiau Rural Water","Under construction","Fully funded","Selective","Canterbury","Waiau","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2024-10-01,92,0,3,69.52124,3.42672,69.83852,2.715554,0.456378511085241,-20.7535485829014,-36.8563535911602,235.865790678561,98.4916679989072
"IP009352","Water - SH1 bore - Amberley","Early planning","Funding source to be confirmed","Selective","Canterbury","Amberley","Water","< 1 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,0,3,77.72758,1.99759,77.72758,1.99759,0,0,-36.8563535911602,179.302362123952,97.4476541132302
"IP009353","Water - Cones Road to Henrys Road Ring Main","Early planning","Funding source confirmed","Open","Canterbury","Ashley","Water","1 - 5 million",NA,NA,NA,NA,2025-07-01,2028-04-01,1005,1,3,71.39126,2.23914,77.22976,1.996746,8.17817194989974,-10.8253168627241,-36.8563535911602,90.3993431421129,95.8067354371984
"IP009361","Water - Cheviot Main Pipe upgrade (225mm Main Res to Barnes Junction) - Cheviot","Early planning","Funding source confirmed","Open","Canterbury","Cheviot","Water","1 - 5 million",NA,NA,NA,NA,2025-07-01,2028-04-01,1005,1,3,71.39126,2.23914,77.22976,1.996746,8.17817194989974,-10.8253168627241,-36.8563535911602,90.3993431421129,95.8067354371984
"IP009378","Water - DWSNZ Full Compliance Works - POE Treatment - Balmoral","In planning","Fully funded","Open","Canterbury","Balmoral","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-36.8563535911602,-127.282236047847,91.7888992285779
"IP009379","Wastewater - Wastewater application physical works - 20m length - District Wide","Under construction","Funding source confirmed","Selective","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2026-04-01,639,1,3,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-36.8563535911602,200.964209943189,97.8474755259451
"IP009380","Wastewater - Pipe Renewals (V High/High Criticality Age based replacement) - District Wide","Early planning","Funding source confirmed","Open","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2033-04-01,2831,1,3,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-36.8563535911602,-480.28323726396,85.2734181775714
"IP009381","Wastewater - Pipe Renewals (Medium/Low Criticality Age based replacement) - District Wide","Early planning","Funding source confirmed","Open","Canterbury","Hurunui District","Water","5 - 25 million",NA,NA,NA,NA,2025-07-01,2033-04-01,2831,1,3,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-36.8563535911602,-457.770360215966,85.6889473780681
"IP009382","Wastewater - Facility Renewals  - District Wide","Early planning","Funding source to be confirmed","Selective","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2031-07-01,2034-04-01,1005,0,3,77.72758,1.99759,77.72758,1.99759,0,0,-36.8563535911602,-47.8837163014245,93.2543895504285
"IP009383","Wastewater - WW Network Modelling (calibration/model updates) - District Wide","Under construction","Funding source confirmed","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-707.158527620355,81.085889954801
"IP009386","Wastewater - CCTV work - District Wide","In planning","Fully funded","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-36.8563535911602,-127.282236047847,91.7888992285779
"IP009387","Wastewater - AMD Sludge management - District Wide","In planning","Fully funded","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-36.8563535911602,-127.282236047847,91.7888992285779
"IP009393","Wastewater - Resource Consent Disposal Investigation & assessment  (preliminary) - Cheviot","Early planning","Funding source confirmed","Direct","Canterbury","Cheviot","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-36.8563535911602,314.401855121387,99.9412396373304
"IP009394","Wastewater - Resource Consent Disposal Finalisation (Expiry Date June 2030 Submit by Dec 2029)","Early planning","Funding source to be confirmed","Open","Canterbury","Cheviot","Water","1 - 5 million",NA,NA,NA,NA,2027-07-01,2030-04-01,1005,0,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-36.8563535911602,-44.7001498553218,93.3131499130982
"IP009397","Wastewater - Resource Consent Disposal Investigation & assessment  (preliminary) - Greta Valley","Early planning","Funding source confirmed","Direct","Canterbury","Greta Valley","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-36.8563535911602,314.401855121387,99.9412396373304
"IP009398","Wastewater - Resource Consent Disposal Investigation & assessment - Greta Valley","Early planning","Funding source to be confirmed","Open","Canterbury","Greta Valley","Water","< 1 million",NA,NA,NA,NA,2027-07-01,2030-04-01,1005,0,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-36.8563535911602,-47.8837163014245,93.2543895504285
"IP009400","Wastewater - Desludging - Greta Valley","Early planning","Funding source confirmed","Open","Canterbury","Greta Valley","Water","< 1 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,1,3,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-36.8563535911602,314.401855121387,99.9412396373304
"IP009401","Wastewater - Pond Sampling for Consent planning - Greta Valley","Under construction","Funding source confirmed","Direct","Canterbury","Greta Valley","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2030-04-01,2100,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-253.097158838583,89.4666827403731
"IP009402","Wastewater - Resource Consent Disposal Investigation & assessment  (preliminary) - Motunau Beach","Early planning","Funding source confirmed","Direct","Canterbury","Motunau Beach","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-36.8563535911602,314.401855121387,99.9412396373304
"IP009403","Wastewater - Resource Consent Disposal Investigation & assessment - Motunau Beach","Early planning","Funding source to be confirmed","Open","Canterbury","Motunau Beach","Water","1 - 5 million",NA,NA,NA,NA,2027-07-01,2030-04-01,1005,0,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-36.8563535911602,-44.7001498553218,93.3131499130982
"IP009406","Wastewater - Pond Sampling for Consent planning  Motunau Beach","Under construction","Funding source confirmed","Direct","Canterbury","Motunau Beach","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2031-04-01,2465,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-366.534804016781,87.3729186289878
"IP009411","Wastewater - Pond Sampling for Consent planning (5 samples every quarter)  - Hawarden","Early planning","Funding source to be confirmed","Direct","Canterbury","Hawarden","Water","< 1 million",NA,NA,NA,NA,2027-07-01,2034-04-01,2466,0,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-36.8563535911602,-501.945085083197,84.8735967648564
"IP009413","Wastewater - Submit New Consent - Hawarden","Early planning","Funding source confirmed","Direct","Canterbury","Hawarden","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-36.8563535911602,200.964209943189,97.8474755259451
"IP009414","Wastewater - Enabling Works for new consent - Hawarden","In planning","Funding source confirmed","Open","Canterbury","Hawarden","Water","5 - 25 million",NA,NA,NA,NA,2024-07-01,2028-04-01,1370,1,3,69.52124,3.42672,77.22976,1.996746,11.0880070608637,-41.7301092589999,-36.8563535911602,-310.293589605993,88.4109852789879
"IP009416","Wastewater - Resource Consent Disposal Investigation & assessment - Waikari","Early planning","Funding source to be confirmed","Open","Canterbury","Waikari","Water","1 - 5 million",NA,NA,NA,NA,2027-07-01,2030-04-01,1005,0,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-36.8563535911602,-44.7001498553218,93.3131499130982
"IP009426","Stormwater - Resource Consents - ECAN (District Wide Consent Finalisation) - District Wide","In planning","Fully funded","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-36.8563535911602,-127.282236047847,91.7888992285779
"IP009427","Stormwater - Installation of Raven flow meters - District Wide","In planning","Funding source confirmed","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2031-04-01,2465,1,3,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-36.8563535911602,-673.11940218858,81.7141637443356
"IP009429","Stormwater - SW AMP Review - District Wide","Early planning","Funding source to be confirmed","Direct","Canterbury","Hurunui District","Water","< 1 million",NA,NA,NA,NA,2029-07-01,2030-04-01,274,0,3,77.72758,1.99759,77.72758,1.99759,0,0,-36.8563535911602,179.302362123952,97.4476541132302
"IP009434","Stormwater - Hill runoff cut-off drain to  Eastern Drain - Amberley","Under construction","Fully funded","Selective","Canterbury","Amberley","Water","< 1 million",NA,NA,NA,NA,2022-07-01,2024-07-01,731,0,3,68.588,7.301294,69.52124,3.42672,1.36064617717387,-53.0669495023759,-36.8563535911602,37.2722145994691,94.8261467189753
"IP009439","Stormwater - Dry Gully naturalisation and enhancement - Amberley","Early planning","Funding source to be confirmed","Selective","Canterbury","Amberley","Water","< 1 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,0,3,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-36.8563535911602,178.991574054971,97.441917773199
"IP009444","Stormwater - Retention pond in private land near Cheviot Motel - Cheviot","Early planning","Funding source to be confirmed","Open","Canterbury","Cheviot","Water","< 1 million",NA,NA,NA,NA,2029-07-01,2031-04-01,639,0,3,77.72758,1.99759,77.72758,1.99759,0,0,-36.8563535911602,65.8647169457546,95.3538900018449
"IP009445","Stormwater - Drainage improvement in the area to the south boundary of township - Cheviot","Early planning","Funding source to be confirmed","Open","Canterbury","Cheviot","Water","< 1 million",NA,NA,NA,NA,2027-07-01,2029-04-01,640,0,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-36.8563535911602,65.5539288767732,95.3481536618138
"IP009447","Stormwater - Upgrading size of Flax Stream culvert crossing under State Highway 7A - HS","In planning","Fully funded","Open","Canterbury","Hanmer Springs","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-36.8563535911602,-127.282236047847,91.7888992285779
"IP009448","Stormwater - Flax stream flow control device installation - Hanmer Springs","Early planning","Funding source confirmed","Direct","Canterbury","Hanmer Springs","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-36.8563535911602,314.401855121387,99.9412396373304
"IP009449","Stormwater - New pipe connection in Conical Rd - Hanmer Springs","In planning","Fully funded","Selective","Canterbury","Hanmer Springs","Water","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-36.8563535911602,-127.282236047847,91.7888992285779
"IP009450","Stormwater - Drainage improvement work in Scarborough Terrace - Sub catchment 3 - Hanmer Springs","Early planning","Funding source to be confirmed","Selective","Canterbury","Hanmer Springs","Water","< 1 million",NA,NA,NA,NA,2029-07-01,2030-04-01,274,0,3,77.72758,1.99759,77.72758,1.99759,0,0,-36.8563535911602,179.302362123952,97.4476541132302
"IP009451","Stormwater - Argelins/Jacks Pass project - Hanmer Springs","In planning","Funding source confirmed","Open","Canterbury","Hanmer Springs","Water","1 - 5 million",NA,NA,NA,NA,2024-07-01,2028-04-01,1370,1,3,69.52124,3.42672,77.22976,1.996746,11.0880070608637,-41.7301092589999,-36.8563535911602,-329.622900207884,88.0542164411609
"IP009453","Stormwater - Improvement work in Heritage pond and Chisholm pond - Hanmer Springs","Early planning","Funding source to be confirmed","Selective","Canterbury","Hanmer Springs","Water","< 1 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,0,3,77.72758,1.99759,77.72758,1.99759,0,0,-36.8563535911602,179.302362123952,97.4476541132302
"IP009454","Stormwater - Drainage improvement work in Scarborough Terrace - Sub catchment 4 - Hanmer Springs","Early planning","Funding source confirmed","Selective","Canterbury","Hanmer Springs","Water","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-36.8563535911602,314.401855121387,99.9412396373304
"IP009455","Stormwater - Drainage improvement work in Scarborough Terrace - Sub catchment 2 - Hanmer Springs","Early planning","Funding source confirmed","Selective","Canterbury","Hanmer Springs","Water","< 1 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,1,3,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-36.8563535911602,314.401855121387,99.9412396373304
"IP009456","Stormwater - Drainage improvement work in Scarborough Terrace - Sub catchment 1 - Hanmer Springs","Early planning","Funding source to be confirmed","Direct","Canterbury","Hanmer Springs","Water","< 1 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,0,3,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-36.8563535911602,178.991574054971,97.441917773199
"IP009458","Stormwater - Flow diversion at south east corner of 8 Moore Street - Hawarden","Early planning","Funding source to be confirmed","Direct","Canterbury","Hawarden","Water","< 1 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,0,3,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-36.8563535911602,178.991574054971,97.441917773199
